Assignment_ID,EquipmentType_ID,X_Coord,Y_Coord,Antenna_Height_metres,Frequency_MHz,Bandwidth_MHz,Start,Finish,Situation_ID
1304942,2,318300,176600,5,711,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304954,2,533148,181100,5,624.825,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304955,2,533148,181100,5,633.975,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304956,2,533148,181100,5,635.225,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304957,2,533148,181100,5,641.35,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304958,2,533148,181100,5,645.4,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304959,2,577270,169979,5,624.825,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304960,2,577270,169979,5,633.975,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304961,2,577270,169979,5,635.225,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304962,2,577270,169979,5,641.35,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304963,2,577270,169979,5,617.625,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304964,2,577270,169979,5,618.675,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304965,2,533148,181100,5,628.75,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304966,2,533148,181100,5,617.625,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304967,2,577270,169979,5,621.125,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304968,2,577270,169979,5,623.25,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304969,2,577270,169979,5,628.025,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304970,2,577270,169979,5,629.325,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304971,2,533148,181100,5,614.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304972,2,533148,181100,5,615.375,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304973,2,533148,181100,5,616,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304974,2,533148,181100,5,616.925,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304975,2,533148,181100,5,618.675,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304976,2,577270,169979,5,614.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304977,2,577270,169979,5,615.375,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304978,2,533148,181100,5,621.125,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304979,2,533148,181100,5,623.25,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304980,2,533148,181100,5,627.175,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1305277,2,526600,179600,5,616.95,0.2,13/06/2013 00:00,12/06/2014 23:59,I
1307812,2,539200,180000,5,627.5,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1307813,2,539200,180000,5,628,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1307814,2,539200,180000,5,628.9,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1307815,2,539200,180000,5,629.9,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1307816,2,539200,180000,5,646.2,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1307817,2,539200,180000,5,647,0.2,20/06/2013 00:00,19/06/2014 23:59,I
1309608,2,475664,201163,5,622.5,0.2,10/07/2013 00:00,09/07/2014 23:59,I
1313282,2,529836,180287,5,614.1,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313283,2,529836,180287,5,614.65,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313284,2,529836,180287,5,615.3,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313285,2,529836,180287,5,615.85,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313286,2,529836,180287,5,616.6,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313287,2,529836,180287,5,617.15,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313288,2,529836,180287,5,617.8,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313289,2,529836,180287,5,618.35,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313290,2,529836,180287,5,619.2,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313291,2,529836,180287,5,619.85,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313292,2,529836,180287,5,620.4,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313293,2,529836,180287,5,621.05,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313294,2,529836,180287,5,622.15,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313295,2,529836,180287,5,622.7,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313296,2,529836,180287,5,623.35,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313297,2,529836,180287,5,624.65,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313298,2,529836,180287,5,625.2,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313299,2,529836,180287,5,625.85,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313300,2,529836,180287,5,626.4,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313301,2,529836,180287,5,627.25,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313302,2,529836,180287,5,627.85,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313303,2,529836,180287,5,628.55,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313304,2,529836,180287,5,629.1,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1313305,2,529836,180287,5,629.75,0.2,20/08/2013 00:00,19/08/2014 23:59,I
1315667,2,529400,180700,5,518.4,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315668,2,529400,180700,5,518.75,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315669,2,529400,180700,5,519.75,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315670,2,529400,180700,5,522,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315671,2,529400,180700,5,630.2,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315672,2,529400,180700,5,631.2,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315673,2,529400,180700,5,632.55,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315674,2,529400,180700,5,633.6,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315675,2,529400,180700,5,634.5,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315676,2,529400,180700,5,636.1,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315677,2,529400,180700,5,637.05,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315678,2,529400,180700,5,637.65,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315679,2,529400,180700,5,654.15,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1315680,2,529400,180700,5,655.3,0.2,26/08/2013 00:00,25/08/2014 23:59,I
1287180,2,450127,198360,5,518.7,0.2,18/05/2013 00:00,17/05/2014 23:59,I
1287181,2,450127,198360,5,519.65,0.2,18/05/2013 00:00,17/05/2014 23:59,I
1290148,2,564712,173888,5,614.35,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1290149,2,564712,173888,5,615.6,0.2,27/05/2013 00:00,26/05/2014 23:59,I
1292005,2,390014,394179,5,674.375,0.2,10/07/2013 00:00,09/07/2014 23:59,I
1292006,2,390014,394179,5,675.575,0.2,10/07/2013 00:00,09/07/2014 23:59,I
1295864,2,330622,436037,5,659.375,0.2,29/05/2013 00:00,28/05/2014 23:59,I
1295865,2,330622,436037,5,662.5,0.2,29/05/2013 00:00,28/05/2014 23:59,I
1297128,2,257455,666631,5,550.65,0.2,01/06/2013 00:00,31/05/2014 23:59,I
1297129,2,257455,666631,5,555.45,0.2,01/06/2013 00:00,31/05/2014 23:59,I
1300317,2,394824,803129,5,518.525,0.2,06/06/2013 00:00,05/06/2014 23:59,I
1300318,2,394824,803129,5,520.075,0.2,06/06/2013 00:00,05/06/2014 23:59,I
1300319,2,394824,803129,5,522.425,0.2,06/06/2013 00:00,05/06/2014 23:59,I
1300320,2,394824,803129,5,525.9,0.2,06/06/2013 00:00,05/06/2014 23:59,I
1300756,2,358500,172600,5,618,8,25/07/2013 00:00,24/07/2014 23:59,I
1304335,2,530594,179049,5,622.5,0.2,17/06/2013 00:00,16/06/2014 23:59,I
1304336,2,530594,179049,5,623.05,0.2,17/06/2013 00:00,16/06/2014 23:59,I
1304337,2,530594,179049,5,626.9,0.2,17/06/2013 00:00,16/06/2014 23:59,I
1304338,2,530594,179049,5,628.725,0.2,17/06/2013 00:00,16/06/2014 23:59,I
1304339,2,530594,179049,5,629.5,0.2,17/06/2013 00:00,16/06/2014 23:59,I
1304736,2,404796,283448,5,630.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304737,2,404796,283448,5,631.375,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304738,2,404796,283448,5,632.925,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304739,2,404796,283448,5,634.075,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1305949,2,424300,564600,5,622.175,0.2,03/08/2013 00:00,02/08/2014 23:59,I
1305950,2,424300,564600,5,623.75,0.2,03/08/2013 00:00,02/08/2014 23:59,I
1312204,2,532075,181361,5,614.25,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312205,2,532075,181361,5,615,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312206,2,532075,181361,5,615.9,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312207,2,532075,181361,5,617.1,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312208,2,532075,181361,5,617.775,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312209,2,532075,181361,5,618.375,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312210,2,532075,181361,5,619.725,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312211,2,532075,181361,5,621.225,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312212,2,532075,181361,5,621.825,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312213,2,532075,181361,5,624.15,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312214,2,532075,181361,5,624.975,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312215,2,532075,181361,5,625.65,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312216,2,532075,181361,5,614.5,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312217,2,532075,181361,5,615.375,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312218,2,532075,181361,5,616.925,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312219,2,532075,181361,5,618.075,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312220,2,532075,181361,5,618.675,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312221,2,532075,181361,5,620.025,0.2,28/06/2013 00:00,31/03/2014 23:59,I
1312547,2,529000,179000,5,630.2,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312548,2,529000,179000,5,631.2,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312549,2,529000,179000,5,632.55,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312550,2,529000,179000,5,633.6,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312551,2,529000,179000,5,634.5,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312552,2,529000,179000,5,636.1,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312553,2,529000,179000,5,637.05,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312554,2,529000,179000,5,637.65,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312555,2,529000,179000,5,654.15,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312556,2,529000,179000,5,655.3,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312557,2,529000,179000,5,655.9,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312558,2,529000,179000,5,657.95,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312559,2,529000,179000,5,658.85,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312560,2,529000,179000,5,660.55,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312561,2,529000,179000,5,661.25,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312562,2,529000,179000,5,661.6,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312563,2,529000,179000,5,678.85,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312564,2,529000,179000,5,679.75,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312565,2,529000,179000,5,680.3,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312566,2,529000,179000,5,681.1,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312567,2,529000,179000,5,681.95,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312568,2,529000,179000,5,683.8,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312569,2,529000,179000,5,684.1,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312570,2,529000,179000,5,685.6,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312571,2,529000,179000,5,774.3,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312572,2,529000,179000,5,775.45,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312573,2,529000,179000,5,775.8,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312574,2,529000,179000,5,776.25,0.2,18/08/2013 00:00,17/08/2014 23:59,I
1312633,2,380705,143074,5,650,8,18/08/2013 00:00,17/08/2014 23:59,E
1321105,2,529060,179390,5,632.35,0.2,05/09/2013 00:00,04/09/2014 23:59,I
1321106,2,529060,179390,5,632.8,0.2,05/09/2013 00:00,04/09/2014 23:59,I
1321107,2,529060,179390,5,633.75,0.2,05/09/2013 00:00,04/09/2014 23:59,I
1321108,2,529060,179390,5,634.35,0.2,05/09/2013 00:00,04/09/2014 23:59,I
1321757,2,530400,180900,5,678.85,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321758,2,530400,180900,5,679.75,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321759,2,530400,180900,5,680.3,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321760,2,530400,180900,5,681.1,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321761,2,530400,180900,5,681.95,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321762,2,530400,180900,5,683.8,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321763,2,530400,180900,5,684.1,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321764,2,530400,180900,5,685.6,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321765,2,530400,180900,5,774.3,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321766,2,530400,180900,5,775.45,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321767,2,530400,180900,5,775.8,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321768,2,530400,180900,5,776.25,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321769,2,530400,180900,5,778.3,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321770,2,530400,180900,5,778.8,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1321771,2,530400,180900,5,779.4,0.2,06/09/2013 00:00,05/09/2014 23:59,I
1302404,2,427032,540984,5,544.7,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302405,2,427032,540984,5,544.925,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302406,2,427032,540984,5,545.625,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302407,2,427032,540984,5,546.075,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302408,2,427032,540984,5,546.675,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302409,2,427032,540984,5,547.05,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302410,2,427032,540984,5,547.475,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1302411,2,427032,540984,5,548.025,0.2,21/08/2013 00:00,20/08/2014 23:59,I
1304740,2,529940,182430,5,738,8,01/08/2013 00:00,31/07/2014 23:59,I
1304741,2,529940,182430,5,746,8,01/08/2013 00:00,31/07/2014 23:59,I
1304865,2,528690,181330,5,631.175,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304866,2,528690,181330,5,634.95,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304867,2,528690,181330,5,638.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304868,2,528690,181330,5,641.075,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304869,2,528690,181330,5,643.05,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304870,2,528690,181330,5,644.675,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304871,2,528690,181330,5,645.35,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304872,2,528690,181330,5,646.875,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304943,2,617072,244325,5,760.05,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304944,2,617072,244325,5,760.65,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304945,2,617072,244325,5,761.65,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304946,2,617072,244325,5,762.15,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304947,2,617072,244325,5,763.05,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304948,2,617072,244325,5,763.85,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304949,2,617072,244325,5,766.45,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304950,2,617072,244325,5,758.15,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1304951,2,617072,244325,5,758.85,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1306812,2,530066,178866,5,662,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306813,2,530066,178866,5,664,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306814,2,530066,178866,5,665,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306815,2,530066,178866,5,667.5,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306816,2,530066,178866,5,668.75,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306817,2,530066,178866,5,669.25,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306818,2,530066,178866,5,670.25,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306819,2,530066,178866,5,672.75,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306820,2,530066,178866,5,673.25,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306821,2,530066,178866,5,674.75,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306822,2,530066,178866,5,679.75,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306823,2,530066,178866,5,681.25,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306824,2,530066,178866,5,683,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306825,2,530066,178866,5,685.25,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306826,2,530066,178866,5,687,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1306827,2,530066,178866,5,690.5,0.2,01/12/2013 00:00,20/03/2014 23:59,I
1307688,2,541480,178360,5,614.1,0.2,01/07/2013 00:00,30/06/2014 23:59,I
1307689,2,541480,178360,5,615.5,0.2,01/07/2013 00:00,30/06/2014 23:59,I
1309080,2,534742,179003,5,614.5,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1311909,2,491111,168891,5,734,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1311910,2,491111,168891,5,734.4,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1311911,2,491111,168891,5,735,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1311912,2,491111,168891,5,735.8,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1311913,2,491111,168891,5,737,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1311914,2,491111,168891,5,738.6,0.2,16/08/2013 00:00,15/08/2014 23:59,I
1315762,2,528690,181330,5,734,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315763,2,528690,181330,5,734.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315764,2,528690,181330,5,735,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315765,2,528690,181330,5,735.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315766,2,528690,181330,5,615.25,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315767,2,528690,181330,5,618.25,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315768,2,528690,181330,5,619.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315769,2,528690,181330,5,636.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315770,2,528690,181330,5,620.25,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315771,2,528690,181330,5,626.2,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315772,2,528690,181330,5,625.5,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1315773,2,528690,181330,5,628.15,0.2,01/08/2013 00:00,31/07/2014 23:59,I
1317533,2,527035,176522,5,622.825,0.2,29/08/2013 00:00,28/08/2014 23:59,I
1317534,2,527035,176522,5,628.125,0.2,29/08/2013 00:00,28/08/2014 23:59,I
1318893,2,521000,179800,5,744.6,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318894,2,521000,179800,5,734,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318895,2,521000,179800,5,734.4,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318896,2,521000,179800,5,754,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318897,2,521000,179800,5,757.3,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318898,2,521000,179800,5,734.9,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318899,2,521000,179800,5,735.5,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318900,2,521000,179800,5,736.2,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318901,2,521000,179800,5,737.2,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318902,2,521000,179800,5,738.6,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318903,2,521000,179800,5,739.8,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318904,2,521000,179800,5,747.5,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318905,2,521000,179800,5,750.5,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318906,2,521000,179800,5,762.8,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318907,2,521000,179800,5,764.4,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318908,2,521000,179800,5,766.9,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318909,2,521000,179800,5,740.6,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1318910,2,521000,179800,5,742.5,0.2,01/09/2013 00:00,31/08/2014 23:59,I
1322249,2,527364,179621,5,622.5,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322250,2,527364,179621,5,625.5,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322251,2,527364,179621,5,627.5,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322252,2,527364,179621,5,629.5,0.2,09/09/2013 00:00,08/09/2014 23:59,I
1322269,2,380700,396300,5,579.575,0.2,07/09/2013 00:00,06/09/2014 23:59,I
1322270,2,380700,396300,5,578.35,0.2,07/09/2013 00:00,06/09/2014 23:59,I
1322271,2,380700,396300,5,578.85,0.2,07/09/2013 00:00,06/09/2014 23:59,I
1325977,2,527035,176522,5,625.65,0.2,29/08/2013 00:00,28/08/2014 23:59,I
1302378,2,297983,146213,5,671.225,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302379,2,297983,146213,5,671.6,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302380,2,297983,146213,5,672.25,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302381,2,297983,146213,5,673.025,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302382,2,297983,146213,5,673.475,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302383,2,297983,146213,5,674.175,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1302384,2,297983,146213,5,674.575,0.2,29/07/2013 00:00,28/07/2014 23:59,I
1304759,2,414080,130120,5,634,7.6,01/08/2013 00:00,31/07/2014 23:59,I
1304846,2,522823,189360,5,762,8,01/08/2013 00:00,31/07/2014 23:59,I
1309050,2,529550,182426,5,641.725,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309051,2,529550,182426,5,633.225,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309052,2,529550,182426,5,647.325,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309053,2,529550,182426,5,629.9,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309054,2,529550,182426,5,637.575,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309055,2,529550,182426,5,630.1,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309056,2,529550,182426,5,631.1,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309057,2,529550,182426,5,632.3,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309058,2,529550,182426,5,633.125,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309059,2,529550,182426,5,634.925,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309060,2,529550,182426,5,614.1,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309061,2,529550,182426,5,614.475,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309062,2,529550,182426,5,614.975,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309063,2,529550,182426,5,615.6,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309064,2,529550,182426,5,616,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309065,2,529550,182426,5,616.525,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309066,2,529550,182426,5,617.225,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309067,2,529550,182426,5,636,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309068,2,529550,182426,5,637.7,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309069,2,529550,182426,5,638.35,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309070,2,529550,182426,5,618.275,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309071,2,529550,182426,5,630.525,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309072,2,529550,182426,5,639.925,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309073,2,529550,182426,5,641.3,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309074,2,529550,182426,5,619.075,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309075,2,529550,182426,5,619.625,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309076,2,529550,182426,5,620.725,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309077,2,529550,182426,5,621.45,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309078,2,529550,182426,5,617.675,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309079,2,529550,182426,5,645.85,0.2,12/08/2013 00:00,11/08/2014 23:59,I
1309114,2,431000,432400,5,763.575,0.2,10/08/2013 00:00,09/08/2014 23:59,I
1309115,2,431000,432400,5,764.875,0.2,10/08/2013 00:00,09/08/2014 23:59,I
1309116,2,431000,432400,5,759.55,0.2,10/08/2013 00:00,09/08/2014 23:59,I
1309117,2,431000,432400,5,762,0.2,10/08/2013 00:00,09/08/2014 23:59,I
1310173,2,529600,180800,5,674.15,0.2,25/06/2013 00:00,06/04/2014 23:59,I
1310174,2,529600,180800,5,675.75,0.2,25/06/2013 00:00,06/04/2014 23:59,I
1310175,2,529600,180800,5,676.85,0.2,25/06/2013 00:00,06/04/2014 23:59,I
